Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i3-10100T,175,78.5,236,https://cpu.userbenchmark.com/SpeedTest/1260090/IntelR-CoreTM-i3-10100T-CPU---300GHz
CPU,BX80646I54690K,Intel,Core i5-4690K,176,78.5,213823,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432
CPU,YD260XBCAFBOX,AMD,Ryzen 5 2600X,177,78.5,315403,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600X/Rating/3956
CPU,,Intel,Core i7-5775R,178,78.3,144,https://cpu.userbenchmark.com/SpeedTest/39919/IntelR-CoreTM-i7-5775R-CPU---330GHz
CPU,,Intel,Core i7-5950HQ,179,78.2,157,https://cpu.userbenchmark.com/SpeedTest/29765/IntelR-CoreTM-i7-5950HQ-CPU---290GHz
CPU,,Intel,Xeon E5-1650 v2,180,78.2,10047,https://cpu.userbenchmark.com/SpeedTest/7574/IntelR-XeonR-CPU-E5-1650-v2---350GHz
CPU,BX80646I74770K,Intel,Core i7-4770K,181,78.2,161430,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537
CPU,,Intel,Xeon E3-1230 v6,182,78.1,409,https://cpu.userbenchmark.com/SpeedTest/268848/IntelR-XeonR-CPU-E3-1230-v6---350GHz
CPU,FH8068403419332,Intel,Core i7-8559U,183,78,1992,https://cpu.userbenchmark.com/SpeedTest/543591/IntelR-CoreTM-i7-8559U-CPU---270GHz
CPU,YD297XAZAFWOF,AMD,Ryzen TR 2970WX,184,78,1117,https://cpu.userbenchmark.com/SpeedTest/626249/AMD-Ryzen-Threadripper-2970WX-24-Core-Processor
CPU,BX80646I54670K,Intel,Core i5-4670K,185,77.7,132211,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538
CPU,,Intel,Xeon W3690,186,77.5,4305,https://cpu.userbenchmark.com/SpeedTest/9677/IntelR-XeonR-CPU-----------W3690----347GHz
CPU,,Intel,Xeon E3-1271 v3,187,77.2,1176,https://cpu.userbenchmark.com/SpeedTest/17463/IntelR-XeonR-CPU-E3-1271-v3---360GHz
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,188,77.1,247,https://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz
CPU,,Intel,Xeon E3-1275 v3,189,77,301,https://cpu.userbenchmark.com/SpeedTest/5652/IntelR-XeonR-CPU-E3-1275-v3---350GHz
CPU,,Intel,Core i3-10300T,190,77,4,https://cpu.userbenchmark.com/SpeedTest/1290166/IntelR-CoreTM-i3-10300T-CPU---300GHz
CPU,BX80646I54690,Intel,Core i5-4690,191,77,69257,https://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311
CPU,BX80646I74790,Intel,Core i7-4790,192,76.9,213912,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293
CPU,BX80619I73930K,Intel,Core i7-3930K,193,76.9,33871,https://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487
CPU,,Intel,Core i7-5850HQ,194,76.8,50,https://cpu.userbenchmark.com/SpeedTest/35099/IntelR-CoreTM-i7-5850HQ-CPU---270GHz
CPU,BX80684I38100,Intel,Core i3-8100,195,76.7,107427,https://cpu.userbenchmark.com/Intel-Core-i3-8100/Rating/3942
CPU,CL8068403359524,Intel,Core i7-8750H,196,76.7,362130,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz
CPU,,Intel,Xeon E3-1230 v5,197,76.5,1659,https://cpu.userbenchmark.com/SpeedTest/72554/IntelR-XeonR-CPU-E3-1230-v5---340GHz
CPU,CL8068403373614,Intel,Core i5-8400H,198,76.4,984,https://cpu.userbenchmark.com/SpeedTest/524256/IntelR-CoreTM-i5-8400H-CPU---250GHz
CPU,,Intel,Xeon W3680,199,76.4,4326,https://cpu.userbenchmark.com/SpeedTest/12335/IntelR-XeonR-CPU-----------W3680----333GHz
CPU,,Intel,Core i5-11300H,200,76.3,1123,https://cpu.userbenchmark.com/SpeedTest/1504890/11th-Gen-IntelR-CoreTM-i5-11300H---310GHz
CPU,BX80637I73770K,Intel,Core i7-3770K,201,76.3,131787,https://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317
CPU,CM8068403362509,Intel,Core i5-8500T,202,76.3,3218,https://cpu.userbenchmark.com/SpeedTest/532888/IntelR-CoreTM-i5-8500T-CPU---210GHz
CPU,YD2600BBAFBOX,AMD,Ryzen 5 2600,203,76.3,710702,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600/Rating/3955
CPU,FH8067703417418,Intel,Core i7-8706G,204,76.2,180,https://cpu.userbenchmark.com/SpeedTest/518066/IntelR-CoreTM-i7-8706G-CPU---310GHz
CPU,CL8068403805708,Intel,Core i9-8950HK,205,76.2,11350,https://cpu.userbenchmark.com/SpeedTest/486215/IntelR-CoreTM-i9-8950HK-CPU---290GHz
CPU,,Intel,Core i7 X 980,206,76.2,6474,https://cpu.userbenchmark.com/SpeedTest/1822/IntelR-CoreTM-i7-CPU-------X-980----333GHz
CPU,,Intel,Xeon E3-1270 v3,207,76.1,697,https://cpu.userbenchmark.com/SpeedTest/11395/IntelR-XeonR-CPU-E3-1270-v3---350GHz
CPU,YD190XA8AEWOF,AMD,Ryzen TR 1900X,208,76.1,5081,https://cpu.userbenchmark.com/SpeedTest/340638/AMD-Ryzen-Threadripper-1900X-8-Core-Processor
CPU,BX80637I53570K,Intel,Core i5-3570K,209,76,183087,https://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316
CPU,100-000000083,AMD,Ryzen 7 4700U,210,76,14155,https://cpu.userbenchmark.com/SpeedTest/1105478/AMD-Ryzen-7-4700U-with-Radeon-Graphics
CPU,,AMD,Ryzen 7 4800U,211,75.9,1318,https://cpu.userbenchmark.com/SpeedTest/1005639/AMD-Ryzen-7-4800U-with-Radeon-Graphics
CPU,BX80646I74771,Intel,Core i7-4771,212,75.9,10446,https://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008
CPU,100-100000284BOX,AMD,Ryzen 3 3100,213,75.8,34142,https://cpu.userbenchmark.com/SpeedTest/1148404/AMD-Ryzen-3-3100-4-Core-Processor
CPU,CL8068403359725,Intel,Core i7-8850H,214,75.8,16168,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz
CPU,BX80646I74770,Intel,Core i7-4770,215,75.7,147479,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978
CPU,BX80662I76700,Intel,Core i7-6700,216,75.7,240547,https://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515
CPU,,AMD,Ryzen 7 5800U,217,75.7,109,https://cpu.userbenchmark.com/SpeedTest/1433044/AMD-Ryzen-7-5800U-with-Radeon-Graphics
CPU,YD192XA8AEWOF,AMD,Ryzen TR 1920X,218,75.6,8263,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1920X/Rating/3934
CPU,CM8068403358913,Intel,Core i5-8400T,219,75.6,3368,https://cpu.userbenchmark.com/SpeedTest/475176/IntelR-CoreTM-i5-8400T-CPU---170GHz
CPU,YD180XBCAEWOF,AMD,Ryzen 7 1800X,220,75.6,80878,https://cpu.userbenchmark.com/AMD-Ryzen-7-1800X/Rating/3916
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,221,75.6,3206,https://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz
CPU,,Intel,Xeon X5690,222,75.6,3984,https://cpu.userbenchmark.com/SpeedTest/16752/IntelR-XeonR-CPU-----------X5690----347GHz
CPU,,Intel,Core i7 980,223,75.6,2035,https://cpu.userbenchmark.com/SpeedTest/3336/IntelR-CoreTM-i7-CPU---------980----333GHz
CPU,BX80677I57500,Intel,Core i5-7500,224,75.5,136969,https://cpu.userbenchmark.com/Intel-Core-i5-7500/Rating/3648
CPU,BX80677I57600T,Intel,Core i5-7600T,225,75.5,349,https://cpu.userbenchmark.com/SpeedTest/246226/IntelR-CoreTM-i5-7600T-CPU---280GHz
CPU,,Intel,Core i7-1165G7,226,75.4,19424,https://cpu.userbenchmark.com/SpeedTest/1195374/11th-Gen-IntelR-CoreTM-i7-1165G7---280GHz
CPU,BX80623I72700K,Intel,Core i7-2700K,227,75.4,19313,https://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985
CPU,BX80646E31231V3,Intel,Xeon E3-1231 v3,228,75.4,15820,https://cpu.userbenchmark.com/SpeedTest/11040/IntelR-XeonR-CPU-E3-1231-v3---340GHz
CPU,YD299XAZAFWOF,AMD,Ryzen TR 2990WX,229,75.2,2294,https://cpu.userbenchmark.com/SpeedTest/560423/AMD-Ryzen-Threadripper-2990WX-32-Core-Processor
CPU,,Intel,Core i7-4790S,230,75.1,11350,https://cpu.userbenchmark.com/SpeedTest/13424/IntelR-CoreTM-i7-4790S-CPU---320GHz
CPU,,Intel,Core i5-2550K,231,75,2421,https://cpu.userbenchmark.com/SpeedTest/5474/IntelR-CoreTM-i5-2550K-CPU---340GHz
CPU,100-000000084,AMD,Ryzen 5 4500U,232,74.9,19211,https://cpu.userbenchmark.com/SpeedTest/1052299/AMD-Ryzen-5-4500U-with-Radeon-Graphics
CPU,,Intel,Xeon E5-2687W 0,233,74.9,706,https://cpu.userbenchmark.com/SpeedTest/8860/IntelR-XeonR-CPU-E5-2687W-0---310GHz
CPU,YD2700BBAFBOX,AMD,Ryzen 7 2700,234,74.9,135349,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700/Rating/3957
CPU,YD195XA8AEWOF,AMD,Ryzen TR 1950X,235,74.9,21804,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1950X/Rating/3932
CPU,BX80646E31246V3,Intel,Xeon E3-1246 v3,236,74.8,2311,https://cpu.userbenchmark.com/SpeedTest/11023/IntelR-XeonR-CPU-E3-1246-v3---350GHz
CPU,,Intel,Core i5-4670,237,74.8,46061,https://cpu.userbenchmark.com/SpeedTest/630/IntelR-CoreTM-i5-4670-CPU---340GHz
CPU,BX80623I72600K,Intel,Core i7-2600K,238,74.7,128395,https://cpu.userbenchmark.com/Intel-Core-i7-2600K/Rating/621
CPU,FH8068403419522,Intel,Core i5-8259U,239,74.6,3011,https://cpu.userbenchmark.com/SpeedTest/543736/IntelR-CoreTM-i5-8259U-CPU---230GHz
CPU,,Intel,Core i5-1145G7,240,74.6,552,https://cpu.userbenchmark.com/SpeedTest/1345527/11th-Gen-IntelR-CoreTM-i5-1145G7---260GHz
CPU,,Intel,Xeon E3-1240 v3,241,74.6,2282,https://cpu.userbenchmark.com/SpeedTest/4602/IntelR-XeonR-CPU-E3-1240-v3---340GHz
CPU,,Intel,Xeon E5-1650 0,242,74.6,8475,https://cpu.userbenchmark.com/SpeedTest/7093/IntelR-XeonR-CPU-E5-1650-0---320GHz
CPU,BX80662I56600,Intel,Core i5-6600,243,74.6,78697,https://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514
CPU,YD1600BBAFBOX,AMD,Ryzen 5 1600AF,244,74.5,69490,https://cpu.userbenchmark.com/SpeedTest/563877/AMD-Ryzen-5-1600-Six-Core-Processor
CPU,BX80646E31230V3,Intel,Xeon E3-1230 v3,245,74.5,6952,https://cpu.userbenchmark.com/SpeedTest/2171/IntelR-XeonR-CPU-E3-1230-v3---330GHz
CPU,YD160XBCAEWOF,AMD,Ryzen 5 1600X,246,74.4,139601,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600X/Rating/3920
CPU,,Intel,Xeon E3-1270 V2,247,74.3,2602,https://cpu.userbenchmark.com/SpeedTest/11264/IntelR-XeonR-CPU-E3-1270-V2---350GHz
CPU,,Intel,Xeon E3-1275 V2,248,74.2,353,https://cpu.userbenchmark.com/SpeedTest/4507/IntelR-XeonR-CPU-E3-1275-V2---350GHz
CPU,,Intel,Core i5-4670S,249,74.2,1325,https://cpu.userbenchmark.com/SpeedTest/5523/IntelR-CoreTM-i5-4670S-CPU---310GHz
CPU,BX80633I74820K,Intel,Core i7-4820K,250,74.1,20383,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675
CPU,BX80623I52500K,Intel,Core i5-2500K,251,73.9,160626,https://cpu.userbenchmark.com/Intel-Core-i5-2500K/Rating/619
CPU,,Intel,Core i5-1135G7,252,73.9,18746,https://cpu.userbenchmark.com/SpeedTest/1286124/11th-Gen-IntelR-CoreTM-i5-1135G7---240GHz
CPU,YD170XBCAEWOF,AMD,Ryzen 7 1700X,253,73.9,110481,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700X/Rating/3915
CPU,BX80637I73770,Intel,Core i7-3770,254,73.9,262926,https://cpu.userbenchmark.com/Intel-Core-i7-3770/Rating/1979
CPU,,Intel,Core i5-3570,255,73.8,93040,https://cpu.userbenchmark.com/SpeedTest/793/IntelR-CoreTM-i5-3570-CPU---340GHz
CPU,,Intel,Core i7-1185G7,256,73.7,3085,https://cpu.userbenchmark.com/SpeedTest/1268967/11th-Gen-IntelR-CoreTM-i7-1185G7---300GHz
CPU,,AMD,Ryzen 7 5700U,257,73.6,1967,https://cpu.userbenchmark.com/SpeedTest/1482042/AMD-Ryzen-7-5700U-with-Radeon-Graphics
CPU,,Intel,Xeon E3-1240 V2,258,73.5,4068,https://cpu.userbenchmark.com/SpeedTest/5484/IntelR-XeonR-CPU-E3-1240-V2---340GHz
CPU,100-000000105,AMD,Ryzen 5 4600U,259,73.4,359,https://cpu.userbenchmark.com/SpeedTest/1152158/AMD-Ryzen-5-4600U-with-Radeon-Graphics
CPU,BX80646I54590,Intel,Core i5-4590,260,73.4,122573,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604
CPU,,Intel,Core i5-9300H,261,73.3,99053,https://cpu.userbenchmark.com/SpeedTest/744904/IntelR-CoreTM-i5-9300H-CPU---240GHz
CPU,CL8068403373522,Intel,Core i5-8300H,262,73.3,134150,https://cpu.userbenchmark.com/SpeedTest/425634/IntelR-CoreTM-i5-8300H-CPU---230GHz
CPU,,Intel,Core i7-8705G,263,73.3,4914,https://cpu.userbenchmark.com/SpeedTest/453718/IntelR-CoreTM-i7-8705G-CPU---310GHz
CPU,,Intel,Core i7-4770S,264,73.3,10190,https://cpu.userbenchmark.com/SpeedTest/2123/IntelR-CoreTM-i7-4770S-CPU---310GHz
CPU,,Intel,Core i7 970,265,73.3,3422,https://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz
CPU,,Intel,Xeon E3-1230 V2,266,73.3,7398,https://cpu.userbenchmark.com/SpeedTest/652/IntelR-XeonR-CPU-E3-1230-V2---330GHz
CPU,,Intel,Xeon E3-1245 V2,267,73.2,1816,https://cpu.userbenchmark.com/SpeedTest/5622/IntelR-XeonR-CPU-E3-1245-V2---340GHz
CPU,BX80701G6600,Intel,Pentium Gold G6600,268,73.1,23,https://cpu.userbenchmark.com/SpeedTest/1454523/IntelR-PentiumR-Gold-G6600-CPU---420GHz
CPU,,Intel,Xeon E5-1620 v2,269,73.1,8088,https://cpu.userbenchmark.com/SpeedTest/8354/IntelR-XeonR-CPU-E5-1620-v2---370GHz
CPU,,Intel,Core i7-3820,270,73,36777,https://cpu.userbenchmark.com/SpeedTest/739/IntelR-CoreTM-i7-3820-CPU---360GHz
CPU,BX80677I77700T,Intel,Core i7-7700T,271,72.9,5887,https://cpu.userbenchmark.com/SpeedTest/232624/IntelR-CoreTM-i7-7700T-CPU---290GHz
CPU,,Intel,Xeon E5-2690 v2,272,72.9,628,https://cpu.userbenchmark.com/SpeedTest/13436/IntelR-XeonR-CPU-E5-2690-v2---300GHz
CPU,,Intel,Xeon X5660,273,72.9,5641,https://cpu.userbenchmark.com/SpeedTest/17750/IntelR-XeonR-CPU-----------X5660----280GHz
CPU,,Intel,Xeon E3-1226 v3,274,72.8,1671,https://cpu.userbenchmark.com/SpeedTest/18482/IntelR-XeonR-CPU-E3-1226-v3---330GHz
CPU,,Intel,Xeon E3-1265L v3,275,72.8,123,https://cpu.userbenchmark.com/SpeedTest/20266/IntelR-XeonR-CPU-E3-1265L-v3---250GHz
CPU,,Intel,Core i5-6600T,276,72.7,908,https://cpu.userbenchmark.com/SpeedTest/37851/IntelR-CoreTM-i5-6600T-CPU---270GHz
CPU,,Intel,Xeon E3-1220 v5,277,72.7,939,https://cpu.userbenchmark.com/SpeedTest/139116/IntelR-XeonR-CPU-E3-1220-v5---300GHz
CPU,,Intel,Xeon E3-1245 v3,278,72.6,2206,https://cpu.userbenchmark.com/SpeedTest/4697/IntelR-XeonR-CPU-E3-1245-v3---340GHz
CPU,,Intel,Core i5-3550,279,72.4,19057,https://cpu.userbenchmark.com/SpeedTest/846/IntelR-CoreTM-i5-3550-CPU---330GHz
CPU,BX80646I54570,Intel,Core i5-4570,280,72.3,126882,https://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770
CPU,,Intel,Core i7-7820HK,281,72.1,14845,https://cpu.userbenchmark.com/SpeedTest/224965/IntelR-CoreTM-i7-7820HK-CPU---290GHz
CPU,,Intel,Core i5-4590S,282,72,10290,https://cpu.userbenchmark.com/SpeedTest/13459/IntelR-CoreTM-i5-4590S-CPU---300GHz
CPU,BX80677I37320,Intel,Core i3-7320,283,72,373,https://cpu.userbenchmark.com/Intel-Core-i3-7320/Rating/3888
CPU,,Intel,Xeon E31270,284,72,2456,https://cpu.userbenchmark.com/SpeedTest/5604/IntelR-XeonR-CPU-E31270---340GHz
CPU,,Intel,Xeon W3570,285,72,380,https://cpu.userbenchmark.com/SpeedTest/12630/IntelR-XeonR-CPU-----------W3570----320GHz
CPU,YD3400C5FHBOX,AMD,Ryzen 5 3400G,286,71.9,78238,https://cpu.userbenchmark.com/SpeedTest/825156/AMD-Ryzen-5-3400G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i5-8279U,287,71.9,240,https://cpu.userbenchmark.com/SpeedTest/807756/IntelR-CoreTM-i5-8279U-CPU---240GHz
CPU,,Intel,Core i7-3770S,288,71.7,8284,https://cpu.userbenchmark.com/SpeedTest/2218/IntelR-CoreTM-i7-3770S-CPU---310GHz
CPU,CM8068403377415,Intel,Core i3-8100T,289,71.7,1385,https://cpu.userbenchmark.com/SpeedTest/509371/IntelR-CoreTM-i3-8100T-CPU---310GHz
CPU,YD250XBBM4KAF,AMD,Ryzen 5 2500X,290,71.6,1447,https://cpu.userbenchmark.com/SpeedTest/567224/AMD-Ryzen-5-2500X-Quad-Core-Processor
CPU,,Intel,Core i5-8305G,291,71.5,330,https://cpu.userbenchmark.com/SpeedTest/483074/IntelR-CoreTM-i5-8305G-CPU---280GHz
CPU,BX80623I72600,Intel,Core i7-2600,292,71.5,151783,https://cpu.userbenchmark.com/Intel-Core-i7-2600/Rating/620
CPU,BX80677I57400,Intel,Core i5-7400,293,71.5,211249,https://cpu.userbenchmark.com/Intel-Core-i5-7400/Rating/3886
CPU,,AMD,Ryzen 5 5600U,294,71.5,83,https://cpu.userbenchmark.com/SpeedTest/1461589/AMD-Ryzen-5-5600U-with-Radeon-Graphics
CPU,BX80662I56500,Intel,Core i5-6500,295,71.4,215706,https://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513
CPU,,Intel,Xeon E5-1620 0,296,71.4,14795,https://cpu.userbenchmark.com/SpeedTest/2930/IntelR-XeonR-CPU-E5-1620-0---360GHz
CPU,,Intel,Xeon E3-1225 v3,297,71.3,3984,https://cpu.userbenchmark.com/SpeedTest/12983/IntelR-XeonR-CPU-E3-1225-v3---320GHz
CPU,,Intel,Core i7 975,298,71.2,2515,https://cpu.userbenchmark.com/SpeedTest/941/IntelR-CoreTM-i7-CPU---------975----333GHz
CPU,YD1600BBAEBOX,AMD,Ryzen 5 1600,299,71.2,349438,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600/Rating/3919
CPU,,Intel,Xeon E3-1240,300,71.1,1883,https://cpu.userbenchmark.com/SpeedTest/5243/IntelR-XeonR-CPU-E31240---330GHz
CPU,BX80637I53470,Intel,Core i5-3470,301,71.1,202219,https://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771
CPU,,Intel,Core i5-2500,302,71,73278,https://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz
CPU,CM8066201920202,Intel,Core i7-6700T,303,71,8580,https://cpu.userbenchmark.com/SpeedTest/36439/IntelR-CoreTM-i7-6700T-CPU---280GHz
CPU,,Intel,Xeon E3-1225 V2,304,70.9,2307,https://cpu.userbenchmark.com/SpeedTest/5015/IntelR-XeonR-CPU-E3-1225-V2---320GHz
CPU,,Intel,Xeon E3-1220 v3,305,70.9,3711,https://cpu.userbenchmark.com/SpeedTest/5983/IntelR-XeonR-CPU-E3-1220-v3---310GHz
CPU,,Intel,Core i7-4790T,306,70.8,826,https://cpu.userbenchmark.com/SpeedTest/13586/IntelR-CoreTM-i7-4790T-CPU---270GHz
CPU,,Intel,Core i5-2450P,307,70.8,202,https://cpu.userbenchmark.com/SpeedTest/2795/IntelR-CoreTM-i5-2450P-CPU---320GHz
CPU,,Intel,Core i7-4940MX,308,70.8,1974,https://cpu.userbenchmark.com/SpeedTest/9756/IntelR-CoreTM-i7-4940MX-CPU---310GHz
CPU,BX80701G6400,Intel,Pentium Gold G6400,309,70.8,1597,https://cpu.userbenchmark.com/SpeedTest/1221579/IntelR-PentiumR-Gold-G6400-CPU---400GHz
CPU,YD1700BBAEBOX,AMD,Ryzen 7 1700,310,70.7,205702,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700/Rating/3917
CPU,BX80701G6500,Intel,Pentium Gold G6500,311,70.7,50,https://cpu.userbenchmark.com/SpeedTest/1323006/IntelR-PentiumR-Gold-G6500-CPU---410GHz
CPU,,Intel,Xeon E3-1220 V2,312,70.7,3135,https://cpu.userbenchmark.com/SpeedTest/3482/IntelR-XeonR-CPU-E3-1220-V2---310GHz
CPU,100-000000085,AMD,Ryzen 3 4300U,313,70.6,2379,https://cpu.userbenchmark.com/SpeedTest/1135301/AMD-Ryzen-3-4300U-with-Radeon-Graphics
CPU,BX80646I54460,Intel,Core i5-4460,314,70.5,241958,https://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310
CPU,,Intel,Core i5-4570S,315,70.4,8988,https://cpu.userbenchmark.com/SpeedTest/5965/IntelR-CoreTM-i5-4570S-CPU---290GHz
CPU,,Intel,Core i7-10710U,316,70.4,5843,https://cpu.userbenchmark.com/SpeedTest/900004/IntelR-CoreTM-i7-10710U-CPU---110GHz
CPU,,Intel,Core i5-3450,317,70.3,32244,https://cpu.userbenchmark.com/SpeedTest/161/IntelR-CoreTM-i5-3450-CPU---310GHz
CPU,,Intel,Core i7-4770T,318,70.2,528,https://cpu.userbenchmark.com/SpeedTest/4415/IntelR-CoreTM-i7-4770T-CPU---250GHz
CPU,BX80677I37350K,Intel,Core i3-7350K,319,70.2,3355,https://cpu.userbenchmark.com/Intel-Core-i3-7350K/Rating/3889
CPU,,Intel,Xeon X5667,320,70.2,310,https://cpu.userbenchmark.com/SpeedTest/21709/IntelR-XeonR-CPU-----------X5667----307GHz
CPU,,Intel,Core i7 880,321,70.1,733,https://cpu.userbenchmark.com/SpeedTest/15321/IntelR-CoreTM-i7-CPU---------880----307GHz
CPU,BX80646I54440,Intel,Core i5-4440,322,70.1,70621,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993
CPU,,Intel,Core i7-3940XM,323,70,1699,https://cpu.userbenchmark.com/SpeedTest/7092/IntelR-CoreTM-i7-3940XM-CPU---300GHz
CPU,,Intel,Xeon X5650,324,70,12658,https://cpu.userbenchmark.com/SpeedTest/355/IntelR-XeonR-CPU-----------X5650----267GHz
CPU,,Intel,Xeon E5-2630 v3,325,70,1192,https://cpu.userbenchmark.com/SpeedTest/22651/IntelR-XeonR-CPU-E5-2630-v3---240GHz
CPU,,Intel,Core i7-4930MX,326,69.9,1262,https://cpu.userbenchmark.com/SpeedTest/2453/IntelR-CoreTM-i7-4930MX-CPU---300GHz
CPU,YD3200C5FHBOX,AMD,Ryzen 3 3200G,327,69.9,87106,https://cpu.userbenchmark.com/SpeedTest/824486/AMD-Ryzen-3-3200G-with-Radeon-Vega-Graphics
CPU,BX80677I57500T,Intel,Core i5-7500T,328,69.8,4111,https://cpu.userbenchmark.com/SpeedTest/218898/IntelR-CoreTM-i5-7500T-CPU---270GHz
CPU,,Intel,Xeon E31220,329,69.8,2351,https://cpu.userbenchmark.com/SpeedTest/6171/IntelR-XeonR-CPU-E31220---310GHz
CPU,,Intel,Xeon E31230,330,69.8,1604,https://cpu.userbenchmark.com/SpeedTest/6750/IntelR-XeonR-CPU-E31230---320GHz
CPU,,Intel,Core i7-7820HQ,331,69.6,11989,https://cpu.userbenchmark.com/SpeedTest/185229/IntelR-CoreTM-i7-7820HQ-CPU---290GHz
CPU,,Intel,Core i7-6920HQ,332,69.5,2346,https://cpu.userbenchmark.com/SpeedTest/56225/IntelR-CoreTM-i7-6920HQ-CPU---290GHz
CPU,,Intel,Xeon E5-2643 0,333,69.4,829,https://cpu.userbenchmark.com/SpeedTest/3389/IntelR-XeonR-CPU-E5-2643-0---330GHz
CPU,BX80677I37300,Intel,Core i3-7300,334,69.4,1385,https://cpu.userbenchmark.com/Intel-Core-i3-7300/Rating/3893
CPU,,Intel,Core i7 K 875,335,69.3,1942,https://cpu.userbenchmark.com/SpeedTest/476/IntelR-CoreTM-i7-CPU-------K-875----293GHz
CPU,,Intel,Core i5-3475S,336,69.2,1183,https://cpu.userbenchmark.com/SpeedTest/10117/IntelR-CoreTM-i5-3475S-CPU---290GHz
CPU,,Intel,Xeon E3-1505M v6,337,69.2,3106,https://cpu.userbenchmark.com/SpeedTest/233404/IntelR-XeonR-CPU-E3-1505M-v6---300GHz
CPU,,Intel,Core i7-6820HK,338,69.1,17365,https://cpu.userbenchmark.com/SpeedTest/36404/IntelR-CoreTM-i7-6820HK-CPU---270GHz
CPU,,Intel,Core i3-7101E,339,69.1,10,https://cpu.userbenchmark.com/SpeedTest/325269/IntelR-CoreTM-i3-7101E-CPU---390GHz
CPU,,Intel,Core i7-7920HQ,340,69.1,1030,https://cpu.userbenchmark.com/SpeedTest/243546/IntelR-CoreTM-i7-7920HQ-CPU---310GHz
CPU,,Intel,Xeon E31225,341,69.1,2908,https://cpu.userbenchmark.com/SpeedTest/4210/IntelR-XeonR-CPU-E31225---310GHz
CPU,BX80637I53450S,Intel,Core i5-3450S,342,69.1,1409,https://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz
CPU,,Intel,Xeon X3470,343,69,7083,https://cpu.userbenchmark.com/SpeedTest/24530/IntelR-XeonR-CPU-----------X3470----293GHz
CPU,,Intel,Core i7-7700HQ,344,69,441227,https://cpu.userbenchmark.com/SpeedTest/211019/IntelR-CoreTM-i7-7700HQ-CPU---280GHz
CPU,BX80662I36320,Intel,Core i3-6320,345,68.9,1643,https://cpu.userbenchmark.com/Intel-Core-i3-6320/Rating/3535
CPU,BX80684G5600,Intel,Pentium Gold G5600,346,68.9,613,https://cpu.userbenchmark.com/SpeedTest/469126/IntelR-PentiumR-Gold-G5600-CPU---390GHz
CPU,,Intel,Core i7-3920XM,347,68.8,650,https://cpu.userbenchmark.com/SpeedTest/5061/IntelR-CoreTM-i7-3920XM-CPU---290GHz
CPU,,Intel,Xeon X5570,348,68.7,1201,https://cpu.userbenchmark.com/SpeedTest/12230/IntelR-XeonR-CPU-----------X5570----293GHz
CPU,BX80662I56400,Intel,Core i5-6400,349,68.6,147112,https://cpu.userbenchmark.com/Intel-Core-i5-6400/Rating/3512
